,Player,born,height,weight,Year
11875,Darrall Imhoff,1938.0,208.0,99.0,1972
12033,Ron Johnson,1938.0,203.0,97.0,1961
12037,Howie Jolliff,1938.0,203.0,97.0,1961
12038,Howie Jolliff,1938.0,203.0,97.0,1962
12039,Howie Jolliff,1938.0,203.0,97.0,1963
12046,Willie Jones,1936.0,190.0,83.0,1961
12047,Willie Jones,1936.0,190.0,83.0,1962
12048,Willie Jones,1936.0,190.0,83.0,1963
12049,Willie Jones,1936.0,190.0,83.0,1964
12050,Willie Jones,1936.0,190.0,83.0,1965
12071,Pickles Kennedy,1938.0,180.0,81.0,1961
12072,Fred LaCour,1938.0,196.0,95.0,1961
12073,Fred LaCour,1938.0,196.0,95.0,1962
12074,Fred LaCour,1938.0,196.0,95.0,1963
12081,George Lee,1936.0,193.0,90.0,1961
12082,George Lee,1936.0,193.0,90.0,1962
12083,George Lee,1936.0,193.0,90.0,1963
12084,George Lee,1936.0,193.0,90.0,1964
12085,George Lee,1936.0,193.0,90.0,1965
12086,George Lee,1936.0,193.0,90.0,1967
12087,George Lee,1936.0,193.0,90.0,1968
12130,Bob McNeill,1938.0,185.0,77.0,1961
12131,Bob McNeill,1938.0,185.0,77.0,1962
12139,Jackie Moreland,1938.0,201.0,97.0,1961
12140,Jackie Moreland,1938.0,201.0,97.0,1962
12141,Jackie Moreland,1938.0,201.0,97.0,1963
12142,Jackie Moreland,1938.0,201.0,97.0,1964
12143,Jackie Moreland,1938.0,201.0,97.0,1965
12144,Jackie Moreland,1938.0,201.0,97.0,1968
12145,Jackie Moreland,1938.0,201.0,97.0,1969
12146,Jackie Moreland,1938.0,201.0,97.0,1970
12179,Don Ohl,1936.0,190.0,86.0,1961
12180,Don Ohl,1936.0,190.0,86.0,1962
12181,Don Ohl,1936.0,190.0,86.0,1963
12182,Don Ohl,1936.0,190.0,86.0,1964
12183,Don Ohl,1936.0,190.0,86.0,1965
12184,Don Ohl,1936.0,190.0,86.0,1966
12185,Don Ohl,1936.0,190.0,86.0,1967
12186,Don Ohl,1936.0,190.0,86.0,1968
12188,Don Ohl,1936.0,190.0,86.0,1969
12189,Don Ohl,1936.0,190.0,86.0,1970
12300,Joe Roberts,1936.0,198.0,97.0,1961
12301,Joe Roberts,1936.0,198.0,97.0,1962
12302,Joe Roberts,1936.0,198.0,97.0,1963
12303,Joe Roberts,1936.0,198.0,97.0,1968
12312,Oscar Robertson,1938.0,196.0,92.0,1961
12313,Oscar Robertson,1938.0,196.0,92.0,1962
12314,Oscar Robertson,1938.0,196.0,92.0,1963
12315,Oscar Robertson,1938.0,196.0,92.0,1964
12316,Oscar Robertson,1938.0,196.0,92.0,1965
12317,Oscar Robertson,1938.0,196.0,92.0,1966
12318,Oscar Robertson,1938.0,196.0,92.0,1967
12319,Oscar Robertson,1938.0,196.0,92.0,1968
12320,Oscar Robertson,1938.0,196.0,92.0,1969
12321,Oscar Robertson,1938.0,196.0,92.0,1970
12322,Oscar Robertson,1938.0,196.0,92.0,1971
12323,Oscar Robertson,1938.0,196.0,92.0,1972
12324,Oscar Robertson,1938.0,196.0,92.0,1973
12325,Oscar Robertson,1938.0,196.0,92.0,1974
12508,Tom Sanders,1938.0,198.0,95.0,1961
12509,Tom Sanders,1938.0,198.0,95.0,1962
12510,Tom Sanders,1938.0,198.0,95.0,1963
12511,Tom Sanders,1938.0,198.0,95.0,1964
12512,Tom Sanders,1938.0,198.0,95.0,1965
12513,Tom Sanders,1938.0,198.0,95.0,1966
12514,Tom Sanders,1938.0,198.0,95.0,1967
12515,Tom Sanders,1938.0,198.0,95.0,1968
12516,Tom Sanders,1938.0,198.0,95.0,1969
12517,Tom Sanders,1938.0,198.0,95.0,1970
12518,Tom Sanders,1938.0,198.0,95.0,1971
12519,Tom Sanders,1938.0,198.0,95.0,1972
12520,Tom Sanders,1938.0,198.0,95.0,1973
12677,Jerry West,1938.0,188.0,79.0,1961
12678,Jerry West,1938.0,188.0,79.0,1962
12679,Jerry West,1938.0,188.0,79.0,1963
12680,Jerry West,1938.0,188.0,79.0,1964
12681,Jerry West,1938.0,188.0,79.0,1965
12682,Jerry West,1938.0,188.0,79.0,1966
12683,Jerry West,1938.0,188.0,79.0,1967
12684,Jerry West,1938.0,188.0,79.0,1968
12685,Jerry West,1938.0,188.0,79.0,1969
12686,Jerry West,1938.0,188.0,79.0,1970
12687,Jerry West,1938.0,188.0,79.0,1971
12688,Jerry West,1938.0,188.0,79.0,1972
12689,Jerry West,1938.0,188.0,79.0,1973
12690,Jerry West,1938.0,188.0,79.0,1974
12873,Lenny Wilkens,1937.0,185.0,81.0,1961
12874,Lenny Wilkens,1937.0,185.0,81.0,1962
12875,Lenny Wilkens,1937.0,185.0,81.0,1963
12876,Lenny Wilkens,1937.0,185.0,81.0,1964
12877,Lenny Wilkens,1937.0,185.0,81.0,1965
12878,Lenny Wilkens,1937.0,185.0,81.0,1966
12879,Lenny Wilkens,1937.0,185.0,81.0,1967
12880,Lenny Wilkens,1937.0,185.0,81.0,1968
12881,Lenny Wilkens,1937.0,185.0,81.0,1969
12882,Lenny Wilkens,1937.0,185.0,81.0,1970
12883,Lenny Wilkens,1937.0,185.0,81.0,1971
12884,Lenny Wilkens,1937.0,185.0,81.0,1972
12885,Lenny Wilkens,1937.0,185.0,81.0,1973
12886,Lenny Wilkens,1937.0,185.0,81.0,1974
12887,Lenny Wilkens,1937.0,185.0,81.0,1975
13098,Stacey Arceneaux,1936.0,193.0,95.0,1962
13099,Walt Bellamy,1939.0,211.0,102.0,1962
13100,Walt Bellamy,1939.0,211.0,102.0,1963
13101,Walt Bellamy,1939.0,211.0,102.0,1964
13102,Walt Bellamy,1939.0,211.0,102.0,1965
13103,Walt Bellamy,1939.0,211.0,102.0,1966
13105,Walt Bellamy,1939.0,211.0,102.0,1967
13106,Walt Bellamy,1939.0,211.0,102.0,1968
13107,Walt Bellamy,1939.0,211.0,102.0,1969
13109,Walt Bellamy,1939.0,211.0,102.0,1970
13111,Walt Bellamy,1939.0,211.0,102.0,1971
13112,Walt Bellamy,1939.0,211.0,102.0,1972
13113,Walt Bellamy,1939.0,211.0,102.0,1973
13114,Walt Bellamy,1939.0,211.0,102.0,1974
13115,Walt Bellamy,1939.0,211.0,102.0,1975
13388,George Blaney,1939.0,185.0,79.0,1962
13389,Joe Buckhalter,1937.0,201.0,95.0,1962
13390,Joe Buckhalter,1937.0,201.0,95.0,1963
13393,Cleveland Buckner,1938.0,206.0,95.0,1962
13394,Cleveland Buckner,1938.0,206.0,95.0,1963
13397,Ed Burton,1939.0,198.0,102.0,1962
13398,Ed Burton,1939.0,198.0,102.0,1965
13401,Donnie Butcher,1936.0,188.0,90.0,1962
13402,Donnie Butcher,1936.0,188.0,90.0,1963
13403,Donnie Butcher,1936.0,188.0,90.0,1964
13405,Donnie Butcher,1936.0,188.0,90.0,1965
13406,Donnie Butcher,1936.0,188.0,90.0,1966
13437,Al Butler,1938.0,188.0,79.0,1962
13439,Al Butler,1938.0,188.0,79.0,1963
13440,Al Butler,1938.0,188.0,79.0,1964
13441,Al Butler,1938.0,188.0,79.0,1965
13462,Howie Carl,1938.0,175.0,72.0,1962
13463,Jimmy Darrow,1937.0,178.0,77.0,1962
13465,Cleo Hill,1938.0,185.0,83.0,1962
13466,Ron Horn,1938.0,201.0,99.0,1962
13467,Ron Horn,1938.0,201.0,99.0,1963
13468,Ron Horn,1938.0,201.0,99.0,1968
13472,Doug Kistler,1938.0,206.0,95.0,1962
13473,York Larese,1938.0,193.0,83.0,1962
13477,Ted Luckenbill,1939.0,198.0,92.0,1962
13478,Ted Luckenbill,1939.0,198.0,92.0,1963
13481,Whitey Martin,1939.0,188.0,83.0,1962
13482,Tom Meschery,1938.0,198.0,97.0,1962
13483,Tom Meschery,1938.0,198.0,97.0,1963
13484,Tom Meschery,1938.0,198.0,97.0,1964
13485,Tom Meschery,1938.0,198.0,97.0,1965
13486,Tom Meschery,1938.0,198.0,97.0,1966
13487,Tom Meschery,1938.0,198.0,97.0,1967
13488,Tom Meschery,1938.0,198.0,97.0,1968
13489,Tom Meschery,1938.0,198.0,97.0,1969
13490,Tom Meschery,1938.0,198.0,97.0,1970
13491,Tom Meschery,1938.0,198.0,97.0,1971
13582,Bevo Nordmann,1939.0,208.0,102.0,1962
13583,Bevo Nordmann,1939.0,208.0,102.0,1963
13585,Bevo Nordmann,1939.0,208.0,102.0,1964
13587,Bevo Nordmann,1939.0,208.0,102.0,1965
13618,Gary Phillips,1939.0,190.0,85.0,1962
13619,Gary Phillips,1939.0,190.0,85.0,1963
13620,Gary Phillips,1939.0,190.0,85.0,1964
13621,Gary Phillips,1939.0,190.0,85.0,1965
13622,Gary Phillips,1939.0,190.0,85.0,1966
13643,Frank Radovich,1938.0,203.0,106.0,1962
13644,Ray Scott,1938.0,206.0,97.0,1962
13645,Ray Scott,1938.0,206.0,97.0,1963
13646,Ray Scott,1938.0,206.0,97.0,1964
13647,Ray Scott,1938.0,206.0,97.0,1965
13648,Ray Scott,1938.0,206.0,97.0,1966
13649,Ray Scott,1938.0,206.0,97.0,1967
13651,Ray Scott,1938.0,206.0,97.0,1968
13652,Ray Scott,1938.0,206.0,97.0,1969
13653,Ray Scott,1938.0,206.0,97.0,1970
13654,Ray Scott,1938.0,206.0,97.0,1971
13655,Ray Scott,1938.0,206.0,97.0,1972
13764,Lee Shaffer,1939.0,201.0,99.0,1962
13765,Lee Shaffer,1939.0,201.0,99.0,1963
13766,Lee Shaffer,1939.0,201.0,99.0,1964
13773,Bob Sims,1938.0,196.0,99.0,1962
13775,Bob Sims,1938.0,196.0,99.0,1968
13779,Adrian Smith,1936.0,185.0,81.0,1962
13780,Adrian Smith,1936.0,185.0,81.0,1963
13781,Adrian Smith,1936.0,185.0,81.0,1964
13782,Adrian Smith,1936.0,185.0,81.0,1965
13783,Adrian Smith,1936.0,185.0,81.0,1966
13784,Adrian Smith,1936.0,185.0,81.0,1967
13785,Adrian Smith,1936.0,185.0,81.0,1968
13786,Adrian Smith,1936.0,185.0,81.0,1969
13787,Adrian Smith,1936.0,185.0,81.0,1970
13789,Adrian Smith,1936.0,185.0,81.0,1971
13790,Adrian Smith,1936.0,185.0,81.0,1972
13911,Bill Smith,1939.0,196.0,86.0,1962
13912,Sam Stith,1937.0,188.0,83.0,1962
13914,Horace Walker,1937.0,190.0,95.0,1962
13915,Bob Wiesenhahn,1938.0,193.0,97.0,1962
13916,Wayne Yates,1937.0,203.0,106.0,1962
13917,Dave Zeller,1939.0,185.0,79.0,1962
13918,John Barnhill,1938.0,185.0,81.0,1963
13919,John Barnhill,1938.0,185.0,81.0,1964
13920,John Barnhill,1938.0,185.0,81.0,1965
13921,John Barnhill,1938.0,185.0,81.0,1966
13923,John Barnhill,1938.0,185.0,81.0,1967
13924,John Barnhill,1938.0,185.0,81.0,1968
13925,John Barnhill,1938.0,185.0,81.0,1969
13926,John Barnhill,1938.0,185.0,81.0,1970
13927,John Barnhill,1938.0,185.0,81.0,1971
13929,John Barnhill,1938.0,185.0,81.0,1972
14014,Zelmo Beaty,1939.0,206.0,102.0,1963
14015,Zelmo Beaty,1939.0,206.0,102.0,1964
14016,Zelmo Beaty,1939.0,206.0,102.0,1965
14017,Zelmo Beaty,1939.0,206.0,102.0,1966
14018,Zelmo Beaty,1939.0,206.0,102.0,1967
14019,Zelmo Beaty,1939.0,206.0,102.0,1968
14020,Zelmo Beaty,1939.0,206.0,102.0,1969
14021,Zelmo Beaty,1939.0,206.0,102.0,1971
14022,Zelmo Beaty,1939.0,206.0,102.0,1972
14023,Zelmo Beaty,1939.0,206.0,102.0,1973
14024,Zelmo Beaty,1939.0,206.0,102.0,1974
14025,Zelmo Beaty,1939.0,206.0,102.0,1975
14110,Bill Bridges,1939.0,198.0,103.0,1963
14111,Bill Bridges,1939.0,198.0,103.0,1964
14112,Bill Bridges,1939.0,198.0,103.0,1965
14113,Bill Bridges,1939.0,198.0,103.0,1966
14114,Bill Bridges,1939.0,198.0,103.0,1967
14115,Bill Bridges,1939.0,198.0,103.0,1968
14116,Bill Bridges,1939.0,198.0,103.0,1969
14117,Bill Bridges,1939.0,198.0,103.0,1970
14118,Bill Bridges,1939.0,198.0,103.0,1971
14119,Bill Bridges,1939.0,198.0,103.0,1972
14121,Bill Bridges,1939.0,198.0,103.0,1973
14123,Bill Bridges,1939.0,198.0,103.0,1974
14124,Bill Bridges,1939.0,198.0,103.0,1975
14366,Johnny Cox,1936.0,193.0,81.0,1963
14367,Dave DeBusschere,1940.0,198.0,99.0,1963
14368,Dave DeBusschere,1940.0,198.0,99.0,1964
14369,Dave DeBusschere,1940.0,198.0,99.0,1965
14370,Dave DeBusschere,1940.0,198.0,99.0,1966
14371,Dave DeBusschere,1940.0,198.0,99.0,1967
14372,Dave DeBusschere,1940.0,198.0,99.0,1968
14373,Dave DeBusschere,1940.0,198.0,99.0,1969
14375,Dave DeBusschere,1940.0,198.0,99.0,1970
14376,Dave DeBusschere,1940.0,198.0,99.0,1971
14377,Dave DeBusschere,1940.0,198.0,99.0,1972
14378,Dave DeBusschere,1940.0,198.0,99.0,1973
14379,Dave DeBusschere,1940.0,198.0,99.0,1974
14536,Terry Dischinger,1940.0,201.0,85.0,1963
14537,Terry Dischinger,1940.0,201.0,85.0,1964
14538,Terry Dischinger,1940.0,201.0,85.0,1965
14539,Terry Dischinger,1940.0,201.0,85.0,1968
14540,Terry Dischinger,1940.0,201.0,85.0,1969
14541,Terry Dischinger,1940.0,201.0,85.0,1970
14542,Terry Dischinger,1940.0,201.0,85.0,1971
14543,Terry Dischinger,1940.0,201.0,85.0,1972
14544,Terry Dischinger,1940.0,201.0,85.0,1973
14617,Danny Doyle,1940.0,203.0,90.0,1963
14643,Leroy Ellis,1940.0,208.0,95.0,1963
14644,Leroy Ellis,1940.0,208.0,95.0,1964
14645,Leroy Ellis,1940.0,208.0,95.0,1965
14646,Leroy Ellis,1940.0,208.0,95.0,1966
14647,Leroy Ellis,1940.0,208.0,95.0,1967
14648,Leroy Ellis,1940.0,208.0,95.0,1968
14649,Leroy Ellis,1940.0,208.0,95.0,1969
14650,Leroy Ellis,1940.0,208.0,95.0,1970
14651,Leroy Ellis,1940.0,208.0,95.0,1971
14652,Leroy Ellis,1940.0,208.0,95.0,1972
14653,Leroy Ellis,1940.0,208.0,95.0,1973
14655,Leroy Ellis,1940.0,208.0,95.0,1974
14656,Leroy Ellis,1940.0,208.0,95.0,1975
14657,Leroy Ellis,1940.0,208.0,95.0,1976
14868,Dave Fedor,1940.0,198.0,86.0,1963
14869,Jack Foley,1939.0,190.0,77.0,1963
14873,Dave Gunther,1937.0,201.0,86.0,1963
14874,Charlie Hardnett,1938.0,203.0,102.0,1963
14875,Charlie Hardnett,1938.0,203.0,102.0,1964
14876,Charlie Hardnett,1938.0,203.0,102.0,1965
14883,John Havlicek,1940.0,196.0,92.0,1963
14884,John Havlicek,1940.0,196.0,92.0,1964
14885,John Havlicek,1940.0,196.0,92.0,1965
14886,John Havlicek,1940.0,196.0,92.0,1966
14887,John Havlicek,1940.0,196.0,92.0,1967
14888,John Havlicek,1940.0,196.0,92.0,1968
14889,John Havlicek,1940.0,196.0,92.0,1969
14890,John Havlicek,1940.0,196.0,92.0,1970
14891,John Havlicek,1940.0,196.0,92.0,1971
14892,John Havlicek,1940.0,196.0,92.0,1972
14893,John Havlicek,1940.0,196.0,92.0,1973
14894,John Havlicek,1940.0,196.0,92.0,1974
14895,John Havlicek,1940.0,196.0,92.0,1975
14896,John Havlicek,1940.0,196.0,92.0,1976
14897,John Havlicek,1940.0,196.0,92.0,1977
14898,John Havlicek,1940.0,196.0,92.0,1978
15139,Paul Hogue,1940.0,203.0,87.0,1963
15140,Paul Hogue,1940.0,203.0,87.0,1964
15148,Kevin Loughery,1940.0,190.0,86.0,1963
15149,Kevin Loughery,1940.0,190.0,86.0,1964
15151,Kevin Loughery,1940.0,190.0,86.0,1965
15152,Kevin Loughery,1940.0,190.0,86.0,1966
15153,Kevin Loughery,1940.0,190.0,86.0,1967
15154,Kevin Loughery,1940.0,190.0,86.0,1968
15155,Kevin Loughery,1940.0,190.0,86.0,1969
15156,Kevin Loughery,1940.0,190.0,86.0,1970
15157,Kevin Loughery,1940.0,190.0,86.0,1971
15158,Kevin Loughery,1940.0,190.0,86.0,1972
15160,Kevin Loughery,1940.0,190.0,86.0,1973
15317,Bill McGill,1939.0,206.0,102.0,1963
15318,Bill McGill,1939.0,206.0,102.0,1964
15320,Bill McGill,1939.0,206.0,102.0,1965
15322,Bill McGill,1939.0,206.0,102.0,1969
15323,Bill McGill,1939.0,206.0,102.0,1970
15362,Porter Meriwether,1940.0,188.0,81.0,1963
15363,Howie Montgomery,1940.0,196.0,99.0,1963
15364,Don Nelson,1940.0,198.0,95.0,1963
15365,Don Nelson,1940.0,198.0,95.0,1964
15366,Don Nelson,1940.0,198.0,95.0,1965
15367,Don Nelson,1940.0,198.0,95.0,1966
15368,Don Nelson,1940.0,198.0,95.0,1967
15369,Don Nelson,1940.0,198.0,95.0,1968
15370,Don Nelson,1940.0,198.0,95.0,1969
15371,Don Nelson,1940.0,198.0,95.0,1970
15372,Don Nelson,1940.0,198.0,95.0,1971
15373,Don Nelson,1940.0,198.0,95.0,1972
15374,Don Nelson,1940.0,198.0,95.0,1973
15375,Don Nelson,1940.0,198.0,95.0,1974
15376,Don Nelson,1940.0,198.0,95.0,1975
15377,Don Nelson,1940.0,198.0,95.0,1976
15560,Mel Nowell,1939.0,188.0,77.0,1963
15561,Mel Nowell,1939.0,188.0,77.0,1968
15562,Bud Olsen,1940.0,203.0,99.0,1963
15563,Bud Olsen,1940.0,203.0,99.0,1964
15564,Bud Olsen,1940.0,203.0,99.0,1965
15565,Bud Olsen,1940.0,203.0,99.0,1966
15567,Bud Olsen,1940.0,203.0,99.0,1967
15568,Bud Olsen,1940.0,203.0,99.0,1968
15569,Bud Olsen,1940.0,203.0,99.0,1969
15571,Bud Olsen,1940.0,203.0,99.0,1970
15652,John Rudometkin,1940.0,198.0,92.0,1963
15653,John Rudometkin,1940.0,198.0,92.0,1964
15654,John Rudometkin,1940.0,198.0,92.0,1965
15668,Jeff Slade,1941.0,198.0,99.0,1963
15669,Dan Swartz,1934.0,193.0,97.0,1963
15670,Dan Tieman,1940.0,183.0,83.0,1963
15707,Chico Vaughn,1940.0,188.0,86.0,1963
15708,Chico Vaughn,1940.0,188.0,86.0,1964
15709,Chico Vaughn,1940.0,188.0,86.0,1965
15710,Chico Vaughn,1940.0,188.0,86.0,1966
15712,Chico Vaughn,1940.0,188.0,86.0,1967
15713,Chico Vaughn,1940.0,188.0,86.0,1968
15714,Chico Vaughn,1940.0,188.0,86.0,1969
15715,Chico Vaughn,1940.0,188.0,86.0,1970
15761,Chet Walker,1940.0,198.0,96.0,1963
15762,Chet Walker,1940.0,198.0,96.0,1964
15763,Chet Walker,1940.0,198.0,96.0,1965
15764,Chet Walker,1940.0,198.0,96.0,1966
15765,Chet Walker,1940.0,198.0,96.0,1967
15766,Chet Walker,1940.0,198.0,96.0,1968
15767,Chet Walker,1940.0,198.0,96.0,1969
15768,Chet Walker,1940.0,198.0,96.0,1970
15769,Chet Walker,1940.0,198.0,96.0,1971
15770,Chet Walker,1940.0,198.0,96.0,1972
15771,Chet Walker,1940.0,198.0,96.0,1973
15772,Chet Walker,1940.0,198.0,96.0,1974
15773,Chet Walker,1940.0,198.0,96.0,1975
15930,Ben Warley,1936.0,196.0,90.0,1963
15931,Ben Warley,1936.0,196.0,90.0,1964
15932,Ben Warley,1936.0,196.0,90.0,1965
15933,Ben Warley,1936.0,196.0,90.0,1966
15935,Ben Warley,1936.0,196.0,90.0,1967
15936,Ben Warley,1936.0,196.0,90.0,1968
15937,Ben Warley,1936.0,196.0,90.0,1969
15938,Ben Warley,1936.0,196.0,90.0,1970
15984,Ralph Wells,1940.0,185.0,81.0,1963
15985,Gene Wiley,1937.0,208.0,95.0,1963
15986,Gene Wiley,1937.0,208.0,95.0,1964
15987,Gene Wiley,1937.0,208.0,95.0,1965
15988,Gene Wiley,1937.0,208.0,95.0,1966
15989,Gene Wiley,1937.0,208.0,95.0,1968
16009,Jay Arnette,1938.0,188.0,79.0,1964
16010,Jay Arnette,1938.0,188.0,79.0,1965
16011,Jay Arnette,1938.0,188.0,79.0,1966
16018,Larry Comley,1939.0,196.0,95.0,1964
16019,Mel Gibson,1940.0,190.0,81.0,1964
16020,Jerry Greenspan,1941.0,196.0,88.0,1964
16021,Jerry Greenspan,1941.0,196.0,88.0,1965
16024,Reggie Harding,1942.0,213.0,112.0,1964
16025,Reggie Harding,1942.0,213.0,112.0,1965
16026,Reggie Harding,1942.0,213.0,112.0,1967
16027,Reggie Harding,1942.0,213.0,112.0,1968
16044,Jerry Harkness,1940.0,188.0,79.0,1964
16045,Jerry Harkness,1940.0,188.0,79.0,1968
16046,Jerry Harkness,1940.0,188.0,79.0,1969
16047,Art Heyman,1941.0,196.0,92.0,1964
16048,Art Heyman,1941.0,196.0,92.0,1965
16049,Art Heyman,1941.0,196.0,92.0,1966
16051,Art Heyman,1941.0,196.0,92.0,1968
16053,Art Heyman,1941.0,196.0,92.0,1969
16054,Art Heyman,1941.0,196.0,92.0,1970
16083,Gary Hill,1941.0,193.0,83.0,1964
16084,Gary Hill,1941.0,193.0,83.0,1965
16092,Gus Johnson,1938.0,198.0,104.0,1964
16093,Gus Johnson,1938.0,198.0,104.0,1965
16094,Gus Johnson,1938.0,198.0,104.0,1966
16095,Gus Johnson,1938.0,198.0,104.0,1967
16096,Gus Johnson,1938.0,198.0,104.0,1968
16097,Gus Johnson,1938.0,198.0,104.0,1969
16098,Gus Johnson,1938.0,198.0,104.0,1970
16099,Gus Johnson,1938.0,198.0,104.0,1971
16100,Gus Johnson,1938.0,198.0,104.0,1972
16101,Gus Johnson,1938.0,198.0,104.0,1973
16202,Jim King,1941.0,188.0,79.0,1964
16203,Jim King,1941.0,188.0,79.0,1965
16204,Jim King,1941.0,188.0,79.0,1966
16205,Jim King,1941.0,188.0,79.0,1967
16206,Jim King,1941.0,188.0,79.0,1968
16207,Jim King,1941.0,188.0,79.0,1969
16208,Jim King,1941.0,188.0,79.0,1970
16210,Jim King,1941.0,188.0,79.0,1971
16211,Jim King,1941.0,188.0,79.0,1972
16212,Jim King,1941.0,188.0,79.0,1973
16323,Jerry Lucas,1940.0,203.0,104.0,1964
16324,Jerry Lucas,1940.0,203.0,104.0,1965
16325,Jerry Lucas,1940.0,203.0,104.0,1966
16326,Jerry Lucas,1940.0,203.0,104.0,1967
16327,Jerry Lucas,1940.0,203.0,104.0,1968
16328,Jerry Lucas,1940.0,203.0,104.0,1969
16329,Jerry Lucas,1940.0,203.0,104.0,1970
16331,Jerry Lucas,1940.0,203.0,104.0,1971
16332,Jerry Lucas,1940.0,203.0,104.0,1972
16333,Jerry Lucas,1940.0,203.0,104.0,1973
16334,Jerry Lucas,1940.0,203.0,104.0,1974
16467,Eddie Miles,1940.0,193.0,88.0,1964
16468,Eddie Miles,1940.0,193.0,88.0,1965
16469,Eddie Miles,1940.0,193.0,88.0,1966
16470,Eddie Miles,1940.0,193.0,88.0,1967
16471,Eddie Miles,1940.0,193.0,88.0,1968
16472,Eddie Miles,1940.0,193.0,88.0,1969
16473,Eddie Miles,1940.0,193.0,88.0,1970
16475,Eddie Miles,1940.0,193.0,88.0,1971
16476,Eddie Miles,1940.0,193.0,88.0,1972
16567,Mel Peterson,1938.0,193.0,83.0,1964
16568,Mel Peterson,1938.0,193.0,83.0,1968
16569,Mel Peterson,1938.0,193.0,83.0,1969
16570,Mel Peterson,1938.0,193.0,83.0,1970
16571,Ken Rohloff,1939.0,183.0,88.0,1964
16572,Larry Siegfried,1939.0,190.0,86.0,1964
16573,Larry Siegfried,1939.0,190.0,86.0,1965
16574,Larry Siegfried,1939.0,190.0,86.0,1966
16575,Larry Siegfried,1939.0,190.0,86.0,1967
16576,Larry Siegfried,1939.0,190.0,86.0,1968
16577,Larry Siegfried,1939.0,190.0,86.0,1969
16578,Larry Siegfried,1939.0,190.0,86.0,1970
16579,Larry Siegfried,1939.0,190.0,86.0,1971
16580,Larry Siegfried,1939.0,190.0,86.0,1972
16672,Roger Strickland,1940.0,196.0,90.0,1964
16673,Tom Thacker,1939.0,188.0,77.0,1964
16674,Tom Thacker,1939.0,188.0,77.0,1965
16675,Tom Thacker,1939.0,188.0,77.0,1966
16676,Tom Thacker,1939.0,188.0,77.0,1968
16677,Tom Thacker,1939.0,188.0,77.0,1969
16678,Tom Thacker,1939.0,188.0,77.0,1970
16679,Tom Thacker,1939.0,188.0,77.0,1971
16701,Rod Thorn,1941.0,193.0,88.0,1964
16702,Rod Thorn,1941.0,193.0,88.0,1965
16703,Rod Thorn,1941.0,193.0,88.0,1966
16705,Rod Thorn,1941.0,193.0,88.0,1967
16706,Rod Thorn,1941.0,193.0,88.0,1968
16707,Rod Thorn,1941.0,193.0,88.0,1969
16708,Rod Thorn,1941.0,193.0,88.0,1970
16709,Rod Thorn,1941.0,193.0,88.0,1971
16782,Nate Thurmond,1941.0,211.0,102.0,1964
16783,Nate Thurmond,1941.0,211.0,102.0,1965
16784,Nate Thurmond,1941.0,211.0,102.0,1966
16785,Nate Thurmond,1941.0,211.0,102.0,1967
16786,Nate Thurmond,1941.0,211.0,102.0,1968
16787,Nate Thurmond,1941.0,211.0,102.0,1969
16788,Nate Thurmond,1941.0,211.0,102.0,1970
16789,Nate Thurmond,1941.0,211.0,102.0,1971
16790,Nate Thurmond,1941.0,211.0,102.0,1972
16791,Nate Thurmond,1941.0,211.0,102.0,1973
16792,Nate Thurmond,1941.0,211.0,102.0,1974
16793,Nate Thurmond,1941.0,211.0,102.0,1975
16794,Nate Thurmond,1941.0,211.0,102.0,1976
16796,Nate Thurmond,1941.0,211.0,102.0,1977
17007,Gerry Ward,1941.0,193.0,88.0,1964
17008,Gerry Ward,1941.0,193.0,88.0,1965
17009,Gerry Ward,1941.0,193.0,88.0,1966
17010,Gerry Ward,1941.0,193.0,88.0,1967
17023,John Windsor,1940.0,203.0,97.0,1964
17024,Jim Barnes,1941.0,203.0,95.0,1965
17025,Jim Barnes,1941.0,203.0,95.0,1966
17027,Jim Barnes,1941.0,203.0,95.0,1967
17028,Jim Barnes,1941.0,203.0,95.0,1968
17030,Jim Barnes,1941.0,203.0,95.0,1969
17032,Jim Barnes,1941.0,203.0,95.0,1970
17033,Jim Barnes,1941.0,203.0,95.0,1971
17124,Ron Bonham,1942.0,196.0,87.0,1965
17125,Ron Bonham,1942.0,196.0,87.0,1966
17126,Ron Bonham,1942.0,196.0,87.0,1968
17130,Gary Bradds,1942.0,203.0,95.0,1965
17131,Gary Bradds,1942.0,203.0,95.0,1966
17132,Gary Bradds,1942.0,203.0,95.0,1968
17133,Gary Bradds,1942.0,203.0,95.0,1969
17134,Gary Bradds,1942.0,203.0,95.0,1970
17135,Gary Bradds,1942.0,203.0,95.0,1971
17144,Em Bryant,1938.0,185.0,79.0,1965
17145,Em Bryant,1938.0,185.0,79.0,1966
17146,Em Bryant,1938.0,185.0,79.0,1967
17147,Em Bryant,1938.0,185.0,79.0,1968
17148,Em Bryant,1938.0,185.0,79.0,1969
17149,Em Bryant,1938.0,185.0,79.0,1970
17150,Em Bryant,1938.0,185.0,79.0,1971
17151,Em Bryant,1938.0,185.0,79.0,1972
17208,Joe Caldwell,1941.0,196.0,88.0,1965
17209,Joe Caldwell,1941.0,196.0,88.0,1966
17211,Joe Caldwell,1941.0,196.0,88.0,1967
17212,Joe Caldwell,1941.0,196.0,88.0,1968
17213,Joe Caldwell,1941.0,196.0,88.0,1969
17214,Joe Caldwell,1941.0,196.0,88.0,1970
